Order ID,Purchase Date,Ship Date,Return Date,Returned,Continent,Country,City,Store ID,Store Name,Store Type,Channel,Priority,Payment Method,Promotion ID,Promotion Name,Customer ID,Customer Segment,Loyalty Tier,Salesperson ID,Salesperson Department,Product ID,Brand,Product Name,Category,Subcategory,SKU,Quantity,Unit Cost,Unit Price,Discount Amount,Tax Amount,Shipping Cost,Gross Sales,Net Sales,COGS,Gross Profit
O903820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
